,frameId,x1,y1,x2,y2
64,65.0,914.0,28.0,1255.0,214.0
65,66.0,914.0,28.0,1255.0,214.0
66,67.0,914.0,28.0,1255.0,214.0
67,68.0,914.0,28.0,1255.0,214.0
68,69.0,914.0,28.0,1255.0,214.0
69,70.0,914.0,28.0,1255.0,214.0
70,71.0,914.0,28.0,1255.0,214.0
71,72.0,914.0,28.0,1255.0,214.0
72,73.0,914.0,28.0,1255.0,214.0
73,74.0,914.0,28.0,1255.0,214.0
74,75.0,914.0,28.0,1255.0,214.0
75,76.0,914.0,28.0,1255.0,214.0
76,77.0,914.0,28.0,1255.0,214.0
77,78.0,914.0,28.0,1255.0,214.0
78,79.0,914.0,28.0,1255.0,214.0
79,80.0,915.0,28.0,1254.0,214.0
80,81.0,915.0,28.0,1254.0,214.0
81,82.0,915.0,28.0,1254.0,214.0
82,83.0,915.0,28.0,1254.0,214.0
83,84.0,915.0,28.0,1254.0,214.0
84,85.0,915.0,28.0,1254.0,214.0
85,86.0,915.0,28.0,1254.0,214.0
86,87.0,915.0,28.0,1254.0,214.0
87,88.0,915.0,28.0,1254.0,214.0
88,89.0,915.0,28.0,1254.0,214.0
89,90.0,915.0,28.0,1254.0,214.0
90,91.0,915.0,28.0,1254.0,214.0
91,92.0,915.0,28.0,1254.0,214.0
92,93.0,915.0,28.0,1254.0,214.0
93,94.0,915.0,28.0,1254.0,214.0
94,95.0,915.0,28.0,1254.0,214.0
95,96.0,915.0,28.0,1254.0,214.0
96,97.0,915.0,28.0,1254.0,214.0
97,98.0,915.0,28.0,1254.0,214.0
98,99.0,915.0,28.0,1254.0,214.0
99,100.0,914.0,28.0,1253.0,213.0
100,101.0,914.0,28.0,1253.0,213.0
101,102.0,914.0,28.0,1253.0,213.0
102,103.0,914.0,28.0,1253.0,213.0
103,104.0,914.0,28.0,1253.0,213.0
104,105.0,914.0,28.0,1253.0,213.0
105,106.0,914.0,28.0,1253.0,213.0
106,107.0,914.0,28.0,1253.0,213.0
107,108.0,914.0,28.0,1253.0,213.0
108,109.0,914.0,28.0,1253.0,213.0
109,110.0,914.0,28.0,1253.0,213.0
110,111.0,914.0,28.0,1253.0,213.0
111,112.0,914.0,28.0,1253.0,213.0
112,113.0,914.0,28.0,1253.0,213.0
113,114.0,914.0,28.0,1253.0,213.0
114,115.0,914.0,28.0,1253.0,213.0
115,116.0,914.0,28.0,1253.0,213.0
116,117.0,914.0,28.0,1253.0,213.0
117,118.0,914.0,28.0,1253.0,213.0
118,119.0,914.0,28.0,1253.0,213.0
119,120.0,912.0,27.0,1255.0,214.0
120,121.0,912.0,27.0,1255.0,214.0
121,122.0,912.0,27.0,1255.0,214.0
122,123.0,912.0,27.0,1255.0,214.0
123,124.0,912.0,27.0,1255.0,214.0
124,125.0,912.0,27.0,1255.0,214.0
125,126.0,912.0,27.0,1255.0,214.0
126,127.0,912.0,27.0,1255.0,214.0
127,128.0,912.0,27.0,1255.0,214.0
128,129.0,912.0,27.0,1255.0,214.0
129,130.0,912.0,27.0,1255.0,214.0
130,131.0,912.0,27.0,1255.0,214.0
131,132.0,912.0,27.0,1255.0,214.0
132,133.0,912.0,27.0,1255.0,214.0
133,134.0,912.0,27.0,1255.0,214.0
134,135.0,912.0,27.0,1255.0,214.0
135,136.0,912.0,27.0,1255.0,214.0
136,137.0,912.0,27.0,1255.0,214.0
137,138.0,912.0,27.0,1255.0,214.0
138,139.0,912.0,27.0,1255.0,214.0
139,140.0,913.0,28.0,1253.0,213.0
140,141.0,913.0,28.0,1253.0,213.0
141,142.0,913.0,28.0,1253.0,213.0
142,143.0,913.0,28.0,1253.0,213.0
143,144.0,913.0,28.0,1253.0,213.0
144,145.0,913.0,28.0,1253.0,213.0
145,146.0,913.0,28.0,1253.0,213.0
146,147.0,913.0,28.0,1253.0,213.0
147,148.0,913.0,28.0,1253.0,213.0
148,149.0,913.0,28.0,1253.0,213.0
149,150.0,913.0,28.0,1253.0,213.0
150,151.0,913.0,28.0,1253.0,213.0
151,152.0,913.0,28.0,1253.0,213.0
152,153.0,913.0,28.0,1253.0,213.0
153,154.0,913.0,28.0,1253.0,213.0
154,155.0,913.0,28.0,1253.0,213.0
155,156.0,913.0,28.0,1253.0,213.0
156,157.0,913.0,28.0,1253.0,213.0
157,158.0,913.0,28.0,1253.0,213.0
158,159.0,913.0,28.0,1253.0,213.0
159,160.0,913.0,28.0,1252.0,212.0
160,161.0,913.0,28.0,1252.0,212.0
161,162.0,913.0,28.0,1252.0,212.0
162,163.0,913.0,28.0,1252.0,212.0
163,164.0,913.0,28.0,1252.0,212.0
164,165.0,913.0,28.0,1252.0,212.0
165,166.0,913.0,28.0,1252.0,212.0
166,167.0,913.0,28.0,1252.0,212.0
167,168.0,913.0,28.0,1252.0,212.0
168,169.0,913.0,28.0,1252.0,212.0
169,170.0,913.0,28.0,1252.0,212.0
170,171.0,913.0,28.0,1252.0,212.0
171,172.0,913.0,28.0,1252.0,212.0
172,173.0,913.0,28.0,1252.0,212.0
173,174.0,913.0,28.0,1252.0,212.0
174,175.0,913.0,28.0,1252.0,212.0
175,176.0,913.0,28.0,1252.0,212.0
176,177.0,913.0,28.0,1252.0,212.0
177,178.0,913.0,28.0,1252.0,212.0
178,179.0,913.0,28.0,1252.0,212.0
179,180.0,916.0,28.0,1253.0,213.0
180,181.0,916.0,28.0,1253.0,213.0
181,182.0,916.0,28.0,1253.0,213.0
182,183.0,916.0,28.0,1253.0,213.0
183,184.0,916.0,28.0,1253.0,213.0
184,185.0,916.0,28.0,1253.0,213.0
185,186.0,916.0,28.0,1253.0,213.0
186,187.0,916.0,28.0,1253.0,213.0
187,188.0,916.0,28.0,1253.0,213.0
188,189.0,916.0,28.0,1253.0,213.0
189,190.0,916.0,28.0,1253.0,213.0
190,191.0,916.0,28.0,1253.0,213.0
191,192.0,916.0,28.0,1253.0,213.0
192,193.0,916.0,28.0,1253.0,213.0
193,194.0,916.0,28.0,1253.0,213.0
194,195.0,916.0,28.0,1253.0,213.0
195,196.0,916.0,28.0,1253.0,213.0
196,197.0,916.0,28.0,1253.0,213.0
197,198.0,916.0,28.0,1253.0,213.0
198,199.0,916.0,28.0,1253.0,213.0
199,200.0,915.0,28.0,1253.0,213.0
200,201.0,915.0,28.0,1253.0,213.0
201,202.0,915.0,28.0,1253.0,213.0
202,203.0,915.0,28.0,1253.0,213.0
203,204.0,915.0,28.0,1253.0,213.0
204,205.0,915.0,28.0,1253.0,213.0
205,206.0,915.0,28.0,1253.0,213.0
206,207.0,915.0,28.0,1253.0,213.0
207,208.0,915.0,28.0,1253.0,213.0
208,209.0,915.0,28.0,1253.0,213.0
209,210.0,915.0,28.0,1253.0,213.0
210,211.0,915.0,28.0,1253.0,213.0
211,212.0,915.0,28.0,1253.0,213.0
212,213.0,915.0,28.0,1253.0,213.0
213,214.0,915.0,28.0,1253.0,213.0
214,215.0,915.0,28.0,1253.0,213.0
215,216.0,915.0,28.0,1253.0,213.0
216,217.0,915.0,28.0,1253.0,213.0
217,218.0,915.0,28.0,1253.0,213.0
218,219.0,915.0,28.0,1253.0,213.0
219,220.0,915.0,28.0,1254.0,213.0
220,221.0,915.0,28.0,1254.0,213.0
221,222.0,915.0,28.0,1254.0,213.0
222,223.0,915.0,28.0,1254.0,213.0
223,224.0,915.0,28.0,1254.0,213.0
224,225.0,915.0,28.0,1254.0,213.0
225,226.0,915.0,28.0,1254.0,213.0
226,227.0,915.0,28.0,1254.0,213.0
227,228.0,915.0,28.0,1254.0,213.0
228,229.0,915.0,28.0,1254.0,213.0
229,230.0,915.0,28.0,1254.0,213.0
230,231.0,915.0,28.0,1254.0,213.0
231,232.0,915.0,28.0,1254.0,213.0
232,233.0,915.0,28.0,1254.0,213.0
233,234.0,915.0,28.0,1254.0,213.0
234,235.0,915.0,28.0,1254.0,213.0
235,236.0,915.0,28.0,1254.0,213.0
236,237.0,915.0,28.0,1254.0,213.0
237,238.0,915.0,28.0,1254.0,213.0
238,239.0,915.0,28.0,1254.0,213.0
239,240.0,915.0,27.0,1257.0,213.0
240,241.0,915.0,27.0,1257.0,213.0
241,242.0,915.0,27.0,1257.0,213.0
242,243.0,915.0,27.0,1257.0,213.0
243,244.0,915.0,27.0,1257.0,213.0
244,245.0,915.0,27.0,1257.0,213.0
245,246.0,915.0,27.0,1257.0,213.0
246,247.0,915.0,27.0,1257.0,213.0
247,248.0,915.0,27.0,1257.0,213.0
248,249.0,915.0,27.0,1257.0,213.0
249,250.0,915.0,27.0,1257.0,213.0
250,251.0,915.0,27.0,1257.0,213.0
251,252.0,915.0,27.0,1257.0,213.0
252,253.0,915.0,27.0,1257.0,213.0
253,254.0,915.0,27.0,1257.0,213.0
254,255.0,915.0,27.0,1257.0,213.0
255,256.0,915.0,27.0,1257.0,213.0
256,257.0,915.0,27.0,1257.0,213.0
257,258.0,915.0,27.0,1257.0,213.0
258,259.0,915.0,27.0,1257.0,213.0
259,260.0,915.0,27.0,1253.0,212.0
260,261.0,915.0,27.0,1253.0,212.0
261,262.0,915.0,27.0,1253.0,212.0
262,263.0,915.0,27.0,1253.0,212.0
263,264.0,915.0,27.0,1253.0,212.0
264,265.0,915.0,27.0,1253.0,212.0
265,266.0,915.0,27.0,1253.0,212.0
266,267.0,915.0,27.0,1253.0,212.0
267,268.0,915.0,27.0,1253.0,212.0
268,269.0,915.0,27.0,1253.0,212.0
269,270.0,915.0,27.0,1253.0,212.0
270,271.0,915.0,27.0,1253.0,212.0
271,272.0,915.0,27.0,1253.0,212.0
272,273.0,915.0,27.0,1253.0,212.0
273,274.0,915.0,27.0,1253.0,212.0
274,275.0,915.0,27.0,1253.0,212.0
275,276.0,915.0,27.0,1253.0,212.0
276,277.0,915.0,27.0,1253.0,212.0
277,278.0,915.0,27.0,1253.0,212.0
278,279.0,915.0,27.0,1253.0,212.0
279,280.0,916.0,28.0,1254.0,213.0
280,281.0,916.0,28.0,1254.0,213.0
281,282.0,916.0,28.0,1254.0,213.0
282,283.0,916.0,28.0,1254.0,213.0
283,284.0,916.0,28.0,1254.0,213.0
284,285.0,916.0,28.0,1254.0,213.0
285,286.0,916.0,28.0,1254.0,213.0
286,287.0,916.0,28.0,1254.0,213.0
287,288.0,916.0,28.0,1254.0,213.0
288,289.0,916.0,28.0,1254.0,213.0
289,290.0,916.0,28.0,1254.0,213.0
290,291.0,916.0,28.0,1254.0,213.0
291,292.0,916.0,28.0,1254.0,213.0
292,293.0,916.0,28.0,1254.0,213.0
293,294.0,916.0,28.0,1254.0,213.0
294,295.0,916.0,28.0,1254.0,213.0
295,296.0,916.0,28.0,1254.0,213.0
296,297.0,916.0,28.0,1254.0,213.0
297,298.0,916.0,28.0,1254.0,213.0
298,299.0,916.0,28.0,1254.0,213.0
299,300.0,915.0,27.0,1254.0,213.0
300,301.0,915.0,27.0,1254.0,213.0
301,302.0,915.0,27.0,1254.0,213.0
302,303.0,915.0,27.0,1254.0,213.0
303,304.0,915.0,27.0,1254.0,213.0
304,305.0,915.0,27.0,1254.0,213.0
305,306.0,915.0,27.0,1254.0,213.0
306,307.0,915.0,27.0,1254.0,213.0
307,308.0,915.0,27.0,1254.0,213.0
308,309.0,915.0,27.0,1254.0,213.0
309,310.0,915.0,27.0,1254.0,213.0
310,311.0,915.0,27.0,1254.0,213.0
311,312.0,915.0,27.0,1254.0,213.0
312,313.0,915.0,27.0,1254.0,213.0
313,314.0,915.0,27.0,1254.0,213.0
314,315.0,915.0,27.0,1254.0,213.0
315,316.0,915.0,27.0,1254.0,213.0
316,317.0,915.0,27.0,1254.0,213.0
317,318.0,915.0,27.0,1254.0,213.0
318,319.0,915.0,27.0,1254.0,213.0
319,320.0,915.0,27.0,1254.0,211.0
320,321.0,915.0,27.0,1254.0,211.0
321,322.0,915.0,27.0,1254.0,211.0
322,323.0,915.0,27.0,1254.0,211.0
323,324.0,915.0,27.0,1254.0,211.0
324,325.0,915.0,27.0,1254.0,211.0
325,326.0,915.0,27.0,1254.0,211.0
326,327.0,915.0,27.0,1254.0,211.0
327,328.0,915.0,27.0,1254.0,211.0
328,329.0,915.0,27.0,1254.0,211.0
329,330.0,915.0,27.0,1254.0,211.0
330,331.0,915.0,27.0,1254.0,211.0
331,332.0,915.0,27.0,1254.0,211.0
332,333.0,915.0,27.0,1254.0,211.0
333,334.0,915.0,27.0,1254.0,211.0
334,335.0,915.0,27.0,1254.0,211.0
335,336.0,915.0,27.0,1254.0,211.0
336,337.0,915.0,27.0,1254.0,211.0
337,338.0,915.0,27.0,1254.0,211.0
338,339.0,915.0,27.0,1254.0,211.0
339,340.0,915.0,27.0,1254.0,211.0
340,341.0,915.0,27.0,1254.0,211.0
341,342.0,915.0,27.0,1254.0,211.0
342,343.0,915.0,27.0,1254.0,211.0
343,344.0,915.0,27.0,1254.0,211.0
344,345.0,915.0,27.0,1254.0,211.0
345,346.0,915.0,27.0,1254.0,211.0
346,347.0,915.0,27.0,1254.0,211.0
347,348.0,915.0,27.0,1254.0,211.0
348,349.0,915.0,27.0,1254.0,211.0
349,350.0,915.0,27.0,1254.0,211.0
350,351.0,915.0,27.0,1254.0,211.0
351,352.0,915.0,27.0,1254.0,211.0
352,353.0,915.0,27.0,1254.0,211.0
353,354.0,915.0,27.0,1254.0,211.0
354,355.0,915.0,27.0,1254.0,211.0
355,356.0,915.0,27.0,1254.0,211.0
356,357.0,915.0,27.0,1254.0,211.0
357,358.0,915.0,27.0,1254.0,211.0
358,359.0,915.0,27.0,1254.0,211.0
359,360.0,915.0,27.0,1254.0,213.0
360,361.0,915.0,27.0,1254.0,213.0
361,362.0,915.0,27.0,1254.0,213.0
362,363.0,915.0,27.0,1254.0,213.0
363,364.0,915.0,27.0,1254.0,213.0
364,365.0,915.0,27.0,1254.0,213.0
365,366.0,915.0,27.0,1254.0,213.0
366,367.0,915.0,27.0,1254.0,213.0
367,368.0,915.0,27.0,1254.0,213.0
368,369.0,915.0,27.0,1254.0,213.0
369,370.0,915.0,27.0,1254.0,213.0
370,371.0,915.0,27.0,1254.0,213.0
371,372.0,915.0,27.0,1254.0,213.0
372,373.0,915.0,27.0,1254.0,213.0
373,374.0,915.0,27.0,1254.0,213.0
374,375.0,915.0,27.0,1254.0,213.0
375,376.0,915.0,27.0,1254.0,213.0
376,377.0,915.0,27.0,1254.0,213.0
377,378.0,915.0,27.0,1254.0,213.0
378,379.0,915.0,27.0,1254.0,213.0
379,380.0,915.0,27.0,1255.0,213.0
380,381.0,915.0,27.0,1255.0,213.0
381,382.0,915.0,27.0,1255.0,213.0
382,383.0,915.0,27.0,1255.0,213.0
383,384.0,915.0,27.0,1255.0,213.0
384,385.0,915.0,27.0,1255.0,213.0
385,386.0,915.0,27.0,1255.0,213.0
386,387.0,915.0,27.0,1255.0,213.0
387,388.0,915.0,27.0,1255.0,213.0
388,389.0,915.0,27.0,1255.0,213.0
389,390.0,915.0,27.0,1255.0,213.0
390,391.0,915.0,27.0,1255.0,213.0
391,392.0,915.0,27.0,1255.0,213.0
392,393.0,915.0,27.0,1255.0,213.0
393,394.0,915.0,27.0,1255.0,213.0
394,395.0,915.0,27.0,1255.0,213.0
395,396.0,915.0,27.0,1255.0,213.0
396,397.0,915.0,27.0,1255.0,213.0
397,398.0,915.0,27.0,1255.0,213.0
398,399.0,915.0,27.0,1255.0,213.0
399,400.0,914.0,27.0,1257.0,213.0
400,401.0,914.0,27.0,1257.0,213.0
401,402.0,914.0,27.0,1257.0,213.0
402,403.0,914.0,27.0,1257.0,213.0
403,404.0,914.0,27.0,1257.0,213.0
404,405.0,914.0,27.0,1257.0,213.0
405,406.0,914.0,27.0,1257.0,213.0
406,407.0,914.0,27.0,1257.0,213.0
407,408.0,914.0,27.0,1257.0,213.0
408,409.0,914.0,27.0,1257.0,213.0
409,410.0,914.0,27.0,1257.0,213.0
410,411.0,914.0,27.0,1257.0,213.0
411,412.0,914.0,27.0,1257.0,213.0
412,413.0,914.0,27.0,1257.0,213.0
413,414.0,914.0,27.0,1257.0,213.0
414,415.0,914.0,27.0,1257.0,213.0
415,416.0,914.0,27.0,1257.0,213.0
416,417.0,914.0,27.0,1257.0,213.0
417,418.0,914.0,27.0,1257.0,213.0
418,419.0,914.0,27.0,1257.0,213.0
419,420.0,914.0,27.0,1257.0,212.0
420,421.0,914.0,27.0,1257.0,212.0
421,422.0,914.0,27.0,1257.0,212.0
422,423.0,914.0,27.0,1257.0,212.0
423,424.0,914.0,27.0,1257.0,212.0
424,425.0,914.0,27.0,1257.0,212.0
425,426.0,914.0,27.0,1257.0,212.0
426,427.0,914.0,27.0,1257.0,212.0
427,428.0,914.0,27.0,1257.0,212.0
428,429.0,914.0,27.0,1257.0,212.0
429,430.0,914.0,27.0,1257.0,212.0
430,431.0,914.0,27.0,1257.0,212.0
431,432.0,914.0,27.0,1257.0,212.0
432,433.0,914.0,27.0,1257.0,212.0
433,434.0,914.0,27.0,1257.0,212.0
434,435.0,914.0,27.0,1257.0,212.0
435,436.0,914.0,27.0,1257.0,212.0
436,437.0,914.0,27.0,1257.0,212.0
437,438.0,914.0,27.0,1257.0,212.0
438,439.0,914.0,27.0,1257.0,212.0
439,440.0,916.0,28.0,1255.0,212.0
440,441.0,916.0,28.0,1255.0,212.0
441,442.0,916.0,28.0,1255.0,212.0
442,443.0,916.0,28.0,1255.0,212.0
443,444.0,916.0,28.0,1255.0,212.0
444,445.0,916.0,28.0,1255.0,212.0
445,446.0,916.0,28.0,1255.0,212.0
446,447.0,916.0,28.0,1255.0,212.0
447,448.0,916.0,28.0,1255.0,212.0
448,449.0,916.0,28.0,1255.0,212.0
449,450.0,916.0,28.0,1255.0,212.0
450,451.0,916.0,28.0,1255.0,212.0
